entry_id,user_id,timestamp,journal_text,sentiment_score,emotion_scores,word_count,topic_category,time_of_day,keyword_flags,entry_frequency,mental_health_label
b2f84083-2069-4786-baa1-e14e83e689f1,4b7159ac-6639-4d9e-a927-5a52fb60e75e,2025-01-10 09:19:11,Get loss recently pay lawyer democratic ball perform situation response protect every of industry business glass affect stand.,-0.78,{'fear': 0.67},18,personal growth,evening,stressed,6,stable
78ae8ffd-9862-486e-8eec-36ede05be989,c19f82e2-892a-44ef-a4b2-4d4df7ac3220,2025-02-23 12:53:11,Simply already media customer modern standard whether season southern eight political.,-0.97,"{'surprise': 0.05, 'disgust': 0.84, 'anger': 0.3}",11,relationships,evening,stressed,4,stable
1a0a18b1-b71b-42cd-bf15-0f11c3f7e4ef,daec38cf-5350-42a7-ad05-59693eae1bad,2025-02-26 09:25:54,White law contain memory from recent draw why summer where move recent process and allow teach his who price write strategy military reduce media including.,-0.14,{'fear': 0.14},25,finances,afternoon,depressed,3,severe distress
1ac9e2b6-106c-43f3-883b-49e7ed5adfc4,6e26cd43-5e51-45ad-9514-e9f8db60a6ba,2025-03-15 03:07:50,On after box trouble happen to address each when professional visit north population simply she help first leader free mind available.,0.29,"{'surprise': 0.28, 'sadness': 0.42, 'disgust': 0.94}",21,personal growth,morning,depressed,6,stable
1fb304e2-e8a7-4d0d-a2dd-a0a27236c367,1e9f8d6f-5d63-4cf3-bff2-54f372781c6b,2025-01-06 03:56:19,Health share east sure suggest mention by indeed sport mission hear set world always.,-0.2,"{'sadness': 0.35, 'anger': 0.0}",14,health,afternoon,depressed,1,stable
4058baa3-7337-4d72-a1cb-91a463d6147a,4ecb2227-ee0c-47c0-b635-f06cb7059897,2025-02-18 22:49:53,Radio recent voice deep including pull establish have back foreign marriage call relate week recognize often despite hand fish century interest same us expert seek position develop song already computer might address nearly range low attorney smile.,0.35,"{'anxiety': 0.91, 'anger': 0.98}",37,relationships,afternoon,anxious,6,severe distress
592bd944-6051-4b8c-8b4a-a478f9d957fd,bf3b8f66-54ac-43fc-9586-67d959131281,2025-01-14 23:22:36,Similar land agreement human pull consumer action report behavior official place short example itself move couple however capital Republican whole trouble across several charge decision huge best maybe particular administration recently give shake six.,-0.26,{'surprise': 0.84},34,finances,morning,stressed,5,mild distress
afd77dfd-0ed8-4257-8794-3d433c6d8d3b,b4cbf417-6f9d-410c-b934-3ca016643ef0,2025-07-24 05:43:43,Director mission involve actually water nature century check low.,-0.86,"{'surprise': 0.75, 'anger': 0.81}",9,family,night,anxious,3,severe distress
f0310346-6b66-474d-9398-ddcfb701cfe5,239e8fa4-0606-4fa1-9fbc-6d5ff8780d51,2025-07-22 14:43:01,His two rest political form base before near society southern them partner style model force these join street stay current decide do name tough be make.,-0.63,"{'joy': 0.56, 'surprise': 0.3}",26,health,night,anxious,2,severe distress
eaa9c603-0441-4a5b-8c49-893e63349752,2a62d21b-8af5-4744-9016-b6bfcd07d810,2025-03-28 10:43:39,Manage for even throughout cause debate how among she sense campaign stop stage visit key brother mission hair.,0.98,{'sadness': 0.11},18,work,evening,none,3,mild distress
18e086d2-5b9b-4f24-b57c-30c1bb4b4fae,b2805aa1-5d81-4664-b587-b060e881e4d4,2025-07-03 08:14:56,Structure represent resource deal value Congress clear college view gun work focus yard capital within serve article Republican on model garden city support since audience available strategy discover decision short.,0.89,{'joy': 0.29},30,personal growth,night,depressed,3,stable
dd24a2e6-6b85-4447-8420-fb6b7e9696a1,0ce99a39-d51c-4c2d-8996-de24b96a730f,2025-04-15 03:14:10,Kid resource someone yourself record quite research thank check will drug down number similar successful skill.,-0.9,"{'disgust': 0.87, 'sadness': 0.67, 'anxiety': 0.95}",16,loneliness,morning,hopeless,3,stable
0fb71dea-6cf0-42a8-89ca-470daba43d3f,eb8358a1-8b60-48ad-b31e-4add601c383b,2025-01-15 14:17:04,Increase between color best new majority night possible accept member thought challenge car drive toward interview occur develop partner sign collection son.,-0.05,"{'disgust': 0.98, 'sadness': 0.1, 'joy': 0.13}",22,health,night,none,4,stable
7bca25f0-ff8d-4b72-977d-3ee51ee36feb,86197f2b-b624-48a5-8b0b-7b69e0de7687,2025-02-03 12:45:40,Professor glass Democrat bill quite possible spring open whom down answer song interest huge leave yet green whom mission so event international news economy off research for lead yes if.,1.0,"{'joy': 0.72, 'anxiety': 0.34}",30,personal growth,evening,hopeless,4,severe distress
1392c1e7-0437-4f77-b1b9-75125af71cea,1bb2965a-09fa-440f-9f99-8e01acd2e0cb,2025-08-13 04:23:07,Until oil once my college they some center major machine it work make light visit bad think chair.,0.71,"{'anger': 0.1, 'surprise': 0.74, 'sadness': 0.17}",18,health,afternoon,hopeless,1,severe distress
8a25dd21-349c-484e-ab79-764e1702515a,39023a56-808f-40c3-916e-d697ab190afa,2025-06-15 01:36:52,Nice experience know start hair marriage man simply one color dream pass treatment choice theory up minute treatment strategy standard individual within particularly magazine million prevent type choose fill leave value network plan yet bag poor message fear forget anything.,0.55,"{'surprise': 0.86, 'anger': 0.05, 'disgust': 0.7}",40,personal growth,morning,none,5,stable
fb8758df-1133-4994-b53f-708b2f7b6ead,9ae6115a-8bb7-467d-92ea-29c4166d6010,2025-02-15 15:30:08,Leave some moment worker building unit.,-0.16,"{'anger': 0.83, 'disgust': 0.11, 'surprise': 0.88}",6,personal growth,evening,none,4,severe distress
640012eb-c115-4f33-aa06-3082256ed3b4,32efdf5e-e352-43d1-8230-fa2b0ea46375,2025-04-04 14:29:20,Sea population parent final scientist sport blood several success record hit wind PM guy stay Mr site according we list evidence page continue successful significant start might service seat day everything so prove fine option quickly too action friend put behavior.,0.1,"{'sadness': 0.32, 'surprise': 0.63, 'fear': 0.94}",41,finances,afternoon,none,2,severe distress
41fb8e2f-10a4-498a-8277-da70f5d5d3c9,50a0cd07-645e-474b-957f-11701cfc6f82,2025-05-20 01:25:01,Kitchen city everything job prove morning oil act a eat consider take key.,-0.22,{'sadness': 0.17},13,health,morning,none,1,mild distress
818c3bfe-0bcd-41be-94ef-3aff207539c0,cee48ca0-847d-4e2f-92c0-7a026b73e34f,2025-04-25 22:13:32,Likely ball card break weight actually stay responsibility early.,-0.97,"{'anger': 0.26, 'disgust': 0.11}",9,loneliness,night,depressed,7,severe distress
0c89896e-baab-4a1f-9ab6-e3df2fe6c0f1,b8734438-4373-43f0-87cb-50b7811711c3,2025-05-11 23:45:50,Explain structure rather friend each realize kitchen bar Democrat my read require figure energy Democrat no bag size fast six trial authority.,0.31,"{'joy': 0.92, 'disgust': 0.68, 'sadness': 0.23}",22,loneliness,afternoon,stressed,2,severe distress
d062abb7-cdf5-4f41-9977-f89b167a71c8,e8ef0521-05da-49a3-a5ca-0d80417d14b5,2025-05-07 18:05:22,Any source husband citizen effort open matter ask staff up mind still talk there hit require now same she wide against really source long reveal baby everything professor here radio method anything benefit themselves let smile.,-0.12,{'fear': 0.8},36,loneliness,afternoon,none,6,mild distress
4aeaaafb-5849-48f0-8f91-fdbc1a0ef60f,c670eff5-1534-486b-a201-14813d5e4157,2025-01-15 23:27:51,My serious summer threat recently show science majority choose college billion campaign new meeting bill study and production better we long young describe where design trade audience close remember.,-0.44,{'anger': 0.7},29,work,afternoon,anxious,4,severe distress
edd03480-55f2-4e7c-b52d-7e3eeef7109c,1c71347f-9683-4b7b-827e-af02f250917c,2025-04-28 11:53:51,Level goal against enter eye individual piece goal interest lot age in network run ago population international.,-0.82,"{'anxiety': 0.53, 'sadness': 0.63, 'joy': 0.69}",17,loneliness,afternoon,hopeless,4,mild distress
1771e6f4-7e9e-4604-a6d5-fb5e9f2f1240,64d6ce92-c00b-419e-9785-8d0404e4580d,2025-05-20 21:37:46,Month leader it miss night sure that former court success number one themselves apply do themselves house.,-0.84,"{'joy': 0.99, 'disgust': 0.0, 'fear': 0.79}",17,relationships,morning,hopeless,3,severe distress
1175ebbd-52c9-441e-b87e-40ead450c0f4,dd60eca4-6834-4edf-b20f-b76eeae15043,2025-02-27 02:21:02,Site travel step seat seat write would set believe.,0.33,"{'fear': 0.49, 'joy': 0.23}",9,health,evening,none,4,mild distress
4cb29b49-ee18-4551-94b6-7c7de7e22eb3,a354eba9-3540-41e0-84e2-577d4710688d,2025-04-17 22:53:06,Product health future when fish clear very customer claim former pass.,0.37,"{'fear': 0.31, 'surprise': 0.15}",11,work,afternoon,depressed,7,mild distress
91af0deb-38af-4d42-b6a2-a8fbe156ce46,3234f269-b12a-4749-8c9f-04b3f84c3207,2025-06-19 05:31:32,Exist something bank page including say hold sure piece land role despite cup how around table whether fly realize win most energy.,-0.04,"{'anger': 0.11, 'anxiety': 0.12, 'joy': 0.5}",22,family,night,depressed,6,mild distress
3c9988a7-3743-47d0-afa0-8e571d6d446e,1672d1f5-2039-4752-8c77-f4a35737f18a,2025-08-09 11:46:01,Unit trip bad win usually happy pass go material each management enough no response radio family huge drive group treatment like close spring measure argue various moment which safe left today artist seat.,0.01,{'anger': 0.72},33,finances,night,depressed,2,mild distress
7d376b3d-0b6c-4c33-b999-44ffdbb1d337,51f391d7-c0cd-4d98-909d-89651b81acd3,2025-07-13 15:01:48,Over activity benefit site however plant write must professional Mr course despite practice million when material short radio home face eye.,0.62,"{'surprise': 0.98, 'sadness': 0.15, 'disgust': 0.32}",21,work,morning,depressed,6,severe distress
b6813f75-6b9c-48ae-9b38-00a2fa6714ef,0926fb97-94ae-4f48-822d-68a1d08dfc92,2025-08-07 21:50:48,Effort author lot eight else back edge American spring blue teach really open great onto listen.,-0.2,"{'disgust': 0.8, 'fear': 0.37}",16,personal growth,morning,hopeless,4,severe distress
1f705ec4-0a38-4e4e-8418-34a4d6886bb0,945400de-fb6f-4d60-a493-d9d70a249d14,2025-05-12 21:56:27,Discover source open into leg scientist energy although street court reason friend door particular expect trade seat manage receive.,0.12,{'disgust': 0.21},19,loneliness,morning,none,7,mild distress
5078a16d-0c44-4957-ad7b-a08c2b1e2a11,2a2bd0c0-b7e3-4599-b2cb-454c5cb443fd,2025-04-06 06:53:21,Black news full cultural them car board this conference certain sell carry indicate quite party.,0.98,{'sadness': 0.04},15,personal growth,afternoon,anxious,3,mild distress
0cb189e8-4f9f-446b-83bd-26d13833860e,0ef7812d-8748-47c4-811b-809ffaa867c8,2025-05-23 23:21:16,Step what fly appear none drug high activity trouble moment somebody management mean.,0.69,"{'surprise': 0.89, 'anger': 0.35}",13,family,morning,stressed,3,mild distress
fa8e564b-a521-419f-b91c-eed51a5f3f50,ed74f3bd-add1-473c-bcdc-20b6c1f5c121,2025-06-29 03:56:29,Office part surface camera green business mention we water response just product these do why old scientist investment color him each these sort building above.,0.63,"{'fear': 0.57, 'disgust': 0.89}",25,work,morning,depressed,6,stable
2c0bd297-f867-4ca3-a6fe-764c2e34a8f8,5f647f12-7fff-4c13-bf12-aaf17489a9ab,2025-05-26 16:11:21,Toward serious ever floor majority heavy defense young probably food book leg these hair fact yourself art pull strong institution star benefit save let week defense technology.,-0.49,"{'anger': 0.59, 'disgust': 0.42}",27,family,morning,stressed,5,stable
b8617e48-9151-40ec-aedc-fe712bf5a470,5775c275-216a-429d-9044-f043d04fa20c,2025-07-15 03:36:09,Offer room white on standard list dog tonight.,-0.75,"{'anger': 0.36, 'disgust': 0.93}",8,loneliness,afternoon,anxious,5,stable
0c7cf7cd-cb48-479a-bdbb-66bae3400f6c,6f577e34-6e20-4b7f-af37-22278b7940e5,2025-04-30 06:11:29,Order field radio concern everything including end whole little just throw nearly real black move throughout blue.,0.9,"{'sadness': 0.61, 'anxiety': 0.02}",17,personal growth,night,stressed,6,stable
d573410b-2d26-449a-985e-e09bd215239a,904a04e8-d018-44e6-b36b-7c228fa96422,2025-02-11 15:33:16,As late either down foot instead ago science the majority although gun customer difference offer drop say feeling toward where on forget yeah manage state compare happy beat box yes firm miss finish describe child.,-0.57,"{'joy': 0.23, 'anger': 0.23, 'disgust': 0.67}",35,finances,morning,depressed,1,mild distress
ac20a99a-0812-4376-8412-ff432887284a,8b84d275-8160-4127-9dbd-fe6e154e59df,2025-02-12 01:06:57,Congress quality popular law two determine product name various college collection east billion imagine red record skill travel question.,-0.24,{'fear': 0.25},19,work,night,none,6,mild distress
fb56e0f7-77f3-465b-94c6-4218ee4ebd2b,3a300157-8e40-4375-9f69-b6cc5670863a,2025-07-24 01:38:58,Meeting week take population situation hour big base despite home apply follow table car much live hand system issue drop white create make section site travel next culture.,0.49,{'anger': 0.73},28,health,night,depressed,6,mild distress
c77eee21-3650-41c1-b661-07f5746663b3,348cacd8-72a7-44e3-a3b0-092cb6f0395e,2025-03-27 08:26:58,Charge necessary camera red peace deep throughout ten hour may number school daughter next natural.,-0.5,"{'joy': 0.02, 'anger': 0.84}",15,family,morning,anxious,2,severe distress
528dcc23-b58a-4329-9587-74e18e7320bc,68e56d58-8ada-46dc-ba71-f5311782a33f,2025-03-03 04:03:08,Long series natural lose operation card huge quality difficult team follow community.,0.55,{'anxiety': 0.08},12,finances,evening,none,6,stable
378ee508-121b-4933-b41c-5d1c318807b5,8b95a644-d465-41d3-a2f1-2baf69ddec11,2025-05-06 11:29:20,Follow theory summer fact five act important similar same seek will side water plan reach their heavy rather wait often pass customer place activity issue concern later leave take protect section resource attorney minute present concern.,0.31,"{'sadness': 0.2, 'surprise': 0.32}",36,family,evening,anxious,3,stable
96b3e697-4260-4383-85c9-3b24dfe4d697,87668d01-6ba2-42a9-81fe-b023b14b18d2,2025-03-29 18:35:50,Interesting mention available design house debate something will bit bill up so well today have since boy statement nothing ok allow man.,-0.63,"{'surprise': 0.92, 'sadness': 0.53}",22,work,night,none,7,severe distress
ad5d9fee-e210-4803-97bb-4aca520a0038,773d8ea9-80b0-46bc-a6b8-cce00ed59715,2025-05-30 22:37:56,Finish determine tax sit suffer measure enter represent result cover fund there entire support whether dog baby foreign task open focus.,-0.53,"{'anxiety': 0.86, 'surprise': 0.54, 'disgust': 0.72}",21,relationships,afternoon,hopeless,3,severe distress
a2e95a15-d386-465b-a01d-435a5fc103b2,ca6ca45c-4522-4658-be80-dd692c9a507f,2025-01-25 23:30:21,Hear stop sort floor so whether strategy receive seven as who against wear.,-0.01,{'anger': 0.52},13,personal growth,night,depressed,1,severe distress
a252f801-dca8-4701-b67c-660963d078e3,7c7b557f-7b47-4c81-bc75-27a500196755,2025-08-01 18:46:35,Mrs note pull myself deep pattern should edge important live suggest participant Congress with operation thank cold commercial audience well seek foot throughout.,0.56,"{'anger': 0.29, 'surprise': 0.48}",23,loneliness,evening,none,2,stable
7a784ac8-2c31-4d57-9d54-0f143c7e70c2,bb311baa-07b5-4882-b2e1-bcf75da31c77,2025-02-09 01:54:39,Executive score join popular assume if sure economic instead us recognize officer mother.,0.34,{'anger': 0.92},13,relationships,morning,stressed,3,stable
e19e715c-26e3-49dc-a81d-0d8be3a65387,ec78164b-1b28-497f-8940-5665c7d7a45f,2025-07-20 19:45:37,Executive process determine unit recently performance factor more offer herself break themselves end debate physical approach open city record yeah on.,0.5,{'surprise': 0.55},21,personal growth,evening,anxious,6,mild distress
3bce900c-571e-460a-9e2c-58460e6402ab,edf7b10e-54eb-4bf5-b91a-e884f19e432a,2025-01-09 04:15:13,Cover walk everything section ready Mrs box life natural treat decision growth within tell yourself commercial speak despite accept attack why represent soldier chair interest also sell century trade themselves.,-0.26,{'sadness': 0.66},30,loneliness,morning,hopeless,5,severe distress
e9b09996-9c81-41f9-a4c0-6ae61b47d2da,e013fb33-7b61-45b5-b7a8-3f69d2de125e,2025-06-11 05:44:55,That beautiful billion at show against rate million institution often never lawyer reason financial test reality design commercial policy sister official mission air continue truth guess impact shoulder lose area region sort trip century already.,0.07,"{'joy': 0.21, 'sadness': 0.48}",35,relationships,afternoon,stressed,2,stable
585cca66-00dc-44aa-996a-a0a1aced9633,55440fb8-ea1e-49d3-8a2b-ca10d0144e67,2025-07-08 08:09:58,Sport order point fact somebody detail others store wish family especially smile human focus.,0.71,"{'sadness': 0.87, 'disgust': 0.58, 'anxiety': 0.05}",14,personal growth,morning,hopeless,6,mild distress
43a02bd4-beed-489b-bfad-2849cd560f8b,8cc34dcc-57bf-4ca3-9864-a8e74b79bce6,2025-07-20 23:41:19,Guy west sense laugh policy eat paper soldier production amount get success mind third single who activity case adult current yard bill picture top across soldier sure.,0.99,"{'joy': 0.12, 'anger': 0.49}",27,relationships,evening,hopeless,2,severe distress
3abdfe93-c9e7-4f53-8a48-be7eae7a6454,d27fa88d-e7f0-4c65-a7c0-f6d570946b95,2025-07-02 21:45:57,Parent anything language value room who teacher member produce along home city race energy question human.,-0.76,"{'surprise': 0.63, 'anger': 0.58}",16,personal growth,evening,stressed,1,severe distress
fc360da4-735b-48b4-98bf-ff8d29f7bc34,2284c2c5-8e86-43ba-a6a1-0aebf0e58517,2025-06-20 22:10:04,Certain bring peace must summer western remain drug reach figure fast music newspaper teacher speak job defense represent station defense occur hold miss production toward fish act page once should catch method evidence win happen heavy than.,0.58,"{'fear': 0.09, 'joy': 0.56, 'sadness': 0.27}",37,health,afternoon,depressed,7,mild distress
a74d1c45-16b0-492c-bc20-a8f6fb7a744a,3fec5bee-7f70-4f86-9800-7eea9f37640f,2025-06-11 15:15:46,Yourself else arm how appear participant focus decide under catch third head item wear under agency just now agree truth thousand art avoid outside.,-0.05,"{'disgust': 0.18, 'joy': 0.54}",24,health,evening,stressed,4,stable
0a45ee3b-0262-4f11-b22b-88bf949b40c0,55deb453-9017-40d1-ad68-1ecd5c8300ef,2025-05-24 06:09:01,Return task appear season name staff president treatment receive let clear television attack approach campaign total PM enjoy.,-0.95,"{'surprise': 0.27, 'joy': 0.78}",18,family,afternoon,hopeless,2,severe distress
433c9588-8cf9-4e24-add9-b6f64378ca0f,116f4ef7-d204-4451-abe1-604e3c4f989f,2025-06-12 19:42:36,World those on issue would worker personal ever industry same couple action strategy suddenly stage thousand song southern fund wait phone fight enough parent behavior figure trip population executive be large once cut simple without future reflect voice.,0.29,{'disgust': 0.31},38,personal growth,afternoon,stressed,5,severe distress
1c997246-febd-44f9-8270-f3529cf68492,dd259b82-6564-49b0-b985-6353888b5c00,2025-05-07 05:32:08,Almost particularly now civil professor number might give million decade through own few low huge film tough medical blue you she.,-0.01,"{'fear': 0.83, 'joy': 0.67, 'anger': 0.89}",21,finances,evening,depressed,1,severe distress
7c9f8203-b575-4ea8-b5ca-f592f4b6fc3e,e60177bd-41a1-45d8-8de7-5f70a6a5034c,2025-02-26 19:14:20,Stuff assume our station happy well even the friend actually treatment still indicate rate receive create think theory TV Mr tough goal stand measure seek.,0.76,{'joy': 0.64},25,family,afternoon,stressed,1,mild distress
ae8d50f7-00f7-44df-8f47-a0156adf2e4c,f6f0a25f-7011-4411-ab28-7c633c2825a8,2025-06-08 22:50:44,Bad third have change owner pretty pressure pull road society turn concern deep physical body can bed ground simply factor probably personal effect provide work learn arrive begin window.,-0.44,"{'anxiety': 0.42, 'surprise': 0.59}",29,loneliness,evening,stressed,1,severe distress
c6acf851-8528-406a-a208-c3c1eebed9a0,a60d2a87-0151-4e3e-9b80-fd1f8a2a61c4,2025-01-27 22:42:43,Last shake phone traditional business realize movement measure shoulder during development already young stop thus matter.,0.43,{'sadness': 0.38},16,relationships,afternoon,stressed,3,stable
6cfd37d0-22b5-48e0-b3fd-5957c12ca33e,367e5652-4dbf-4cef-aa95-c70b4964c065,2025-03-08 09:29:12,Bill nothing politics last west simply rich American you service imagine tell nice us thus most eye safe suddenly investment majority involve watch.,-0.44,"{'surprise': 0.49, 'fear': 0.61}",23,personal growth,evening,depressed,5,severe distress
2f945897-32c3-474c-a4fb-c884710d25db,8e6a6d07-0c40-4d4e-9753-5dfeb1d48eff,2025-04-20 17:23:50,Mouth general pattern single think pull support my whole positive.,-0.8,"{'joy': 0.53, 'disgust': 0.1}",10,loneliness,afternoon,anxious,2,severe distress
d924be5b-cfb2-4163-a22f-f521d400fb62,e4005614-9c3b-4819-8727-4fe67b10f7c6,2025-01-21 11:29:35,Mother shake prevent project score best above book event lay similar service now art cost among lawyer join assume six.,-0.16,{'sadness': 0.26},20,personal growth,evening,none,6,mild distress
c185acfc-c397-46c9-a2b1-ada85714429d,6319d27b-0a2f-4332-a203-cdce49865f33,2025-04-20 02:29:49,Water assume everyone theory nearly contain property site much fine interesting factor recent skin account likely feeling area happen.,0.93,"{'fear': 0.74, 'joy': 0.56}",19,personal growth,morning,depressed,2,mild distress
4f59771a-5f2d-4e3f-b50d-1488bea17a90,af1c3c82-ec87-440e-89df-2b4885285648,2025-01-14 08:27:50,Fast education commercial cut individual list question act sing perhaps.,-0.23,{'anger': 0.31},10,loneliness,night,depressed,7,stable
a8f01a0f-42d6-42e3-9911-25da6564fc61,f7f90d7c-657a-47e8-9463-f2e5031fb524,2025-07-29 15:54:11,Which visit thus any fund interest thing paper war either every southern guess store large save hand alone performance marriage identify create accept enjoy discover produce form special.,0.88,"{'fear': 0.34, 'anger': 0.53}",28,loneliness,evening,hopeless,2,mild distress
9879f665-89d1-40d4-a74d-5d3e274892e7,e27756f1-0255-4b1e-ad07-58e62178bac8,2025-04-15 19:03:48,Current minute certainly situation main herself her city provide these enough others central shoulder hand player too.,-0.75,{'anxiety': 0.13},17,work,evening,none,7,mild distress
333b7c29-96ba-40a3-8e58-e68efadd0795,64babee3-bbb2-4cbe-a4e4-82ff4489f8d5,2025-06-28 02:05:11,Fish girl summer investment sure fire provide structure how animal floor.,-0.89,"{'anxiety': 0.11, 'sadness': 0.44, 'anger': 0.72}",11,work,morning,stressed,4,stable
f4136425-48a9-46ae-a5a9-b8967f29d5c2,ba86354c-3d9e-4846-b5b2-1c6bf3038e7b,2025-06-24 23:49:25,Effect environmental staff lot something garden maintain data painting we raise store range brother town account suggest.,-0.81,"{'sadness': 0.32, 'anger': 0.13, 'joy': 0.18}",17,work,evening,stressed,4,mild distress
b6f2a32d-989d-4ca1-bc02-2d03e6962f50,654410e3-84cc-48be-ac1f-799f4bc7bdea,2025-02-08 11:57:53,Face year personal especially traditional all recognize I such reflect not sport talk the almost decision room teacher member couple describe much choose arrive question the suggest.,-0.52,"{'disgust': 0.28, 'joy': 0.69, 'sadness': 0.89}",27,finances,afternoon,stressed,5,stable
e02e4089-4107-4d9f-99c7-47c3541d37b2,043b04e3-7d03-4cd4-9d82-bc862f2b46cf,2025-01-25 15:51:39,Public together senior question become daughter entire pattern state probably thousand pretty.,-0.53,{'anger': 0.86},12,finances,morning,depressed,3,severe distress
a982ef22-e2e1-4d09-a734-60e87b2ea855,d2fbee0d-8d87-4fe8-a905-f2da021b4afb,2025-05-07 08:40:01,Black economy return growth factor floor involve buy try professor which foot yet send much agency detail manager determine.,0.12,"{'anxiety': 0.62, 'joy': 0.59, 'surprise': 0.82}",19,finances,night,hopeless,5,stable
2268a0a8-cf03-465a-a9c6-1c24ea33e823,bf3472da-4005-47ca-b821-1b3bebcbea2c,2025-04-12 01:49:07,Speak drop marriage campaign compare why five left worker class ask five attorney offer the hear trade resource field teacher determine wide treatment western benefit.,-0.27,"{'surprise': 0.29, 'joy': 0.83, 'sadness': 0.64}",25,relationships,night,anxious,5,severe distress
fa79501f-fd5b-47b2-b32f-e71113d9747d,dcbc2dd9-0fc6-46c8-aff2-f8e12f375d30,2025-03-24 09:50:49,Role ago free set almost adult hard evidence north long south attention site particularly we ball raise outside election ok audience avoid end throughout particular everybody since out down their.,-0.4,{'sadness': 0.2},30,health,night,stressed,3,stable
3bc8be30-70b1-42ac-a4a0-b4abbba0d1e4,e04b03b2-6b35-4709-b1ca-0809d7f876f1,2025-01-21 11:32:41,Resource base though everyone onto behind act cultural bank nature seat prepare through must wife.,0.8,"{'fear': 0.65, 'sadness': 0.63, 'anxiety': 0.98}",15,relationships,night,depressed,5,severe distress
0d4de26e-989d-43de-b213-1ea5ddef6ac3,d095825a-0f13-424d-82ed-a94e1fe6a831,2025-06-23 02:32:55,Also key idea health its camera state decide space their week moment investment family.,0.13,"{'anxiety': 0.52, 'surprise': 0.26}",14,work,afternoon,anxious,1,mild distress
b9723e86-99f7-4392-a605-7e520b572bed,ae8832cd-fd61-4231-9fe2-d77613dbc61e,2025-06-26 23:14:12,Section I fund begin practice tree learn scientist down hair lot expert listen must fund main great effort yeah whether simple new me fly degree turn we up hard site little car player large something individual grow remain financial.,0.72,"{'anger': 0.2, 'anxiety': 0.58}",39,relationships,night,stressed,7,mild distress
d3c09c41-6bd7-4db7-861e-5987cf49fa3a,902a9f5d-4886-4bf8-84be-c11b3a6f1ce4,2025-05-04 20:18:52,Project never build in how organization skill husband fear professor floor she modern million music quality bill old nation dinner magazine service policy dog recently instead approach office last.,-0.44,{'fear': 0.37},29,loneliness,night,depressed,2,severe distress
0edf35da-269b-4a68-a176-45eed632ede5,f7fd21a1-540c-4518-97e1-fa593ab26bc7,2025-04-22 06:24:04,Member away investment else front you administration of nature believe sign there owner society dark imagine.,0.64,{'anxiety': 0.85},16,loneliness,night,hopeless,5,stable
f9fbfc44-0b32-4ff3-b21c-6bd0b6a55baa,ee1198a0-bc5c-457c-b064-ad8e64595aea,2025-02-10 05:35:38,Seven school crime name nothing stage where total break age project significant agent can almost later top kid.,0.26,"{'sadness': 0.7, 'fear': 0.31}",18,finances,evening,none,7,stable
b5c3b8ba-9194-4f78-8afc-8229639165b9,ec42a02a-1866-45c6-986d-3db50de06179,2025-07-08 08:07:29,Modern main class term collection computer investment media add drop both pull get.,0.29,"{'disgust': 0.68, 'sadness': 0.33, 'anger': 0.49}",13,relationships,afternoon,stressed,4,mild distress
4b29d282-76da-4e1d-aee2-dbf8f5ff2720,0b4cb911-1e1d-4b0c-8863-81bc092a6642,2025-03-05 11:32:27,Parent ago amount concern statement position finally certain stop small behind memory onto stock natural well may minute body let situation plan trial its need.,0.05,"{'fear': 0.2, 'joy': 0.3, 'disgust': 0.47}",25,health,evening,depressed,3,stable
ef28813c-28a7-4315-a5b9-b70b1756aced,a714b1ff-5257-451b-a265-aceaa30ea560,2025-01-22 23:08:08,Spend onto loss hot account few price hear.,-0.11,"{'anger': 0.83, 'fear': 0.27}",8,personal growth,evening,none,7,mild distress
8486fde4-9a93-4f43-aef8-63993c767049,91f15ebf-a8bf-43b8-94a9-bf74cfaedf4d,2025-02-25 23:22:48,Sort together country benefit part how meet all again election page crime unit sell kid million care without each democratic hundred staff away note spend in edge daughter.,-0.44,"{'joy': 0.69, 'disgust': 0.39}",28,personal growth,evening,anxious,1,stable
d042539e-190b-456f-bce2-acedc091e634,745abeab-027a-4d02-a50e-50574b98b69a,2025-08-10 12:25:42,Simple go people interview election like as send behavior billion author test.,-0.44,{'fear': 0.91},12,health,night,depressed,3,stable
221f3b36-ad63-41cb-ab4f-6be3d321002a,1cd7f47d-9877-482f-951e-d4099a481e70,2025-01-03 03:04:25,Up political the cost job specific rise figure religious human usually forward life voice.,-0.15,"{'surprise': 0.46, 'sadness': 0.5}",14,family,afternoon,depressed,3,severe distress
1e89dab4-7655-4584-ba3b-5608986f3aee,b286848d-6097-45bb-8573-1e2ccc35dfe1,2025-03-15 19:20:49,Trade call ok well happen morning author energy right experience until.,0.33,"{'anger': 0.83, 'surprise': 0.44, 'joy': 0.38}",11,relationships,night,depressed,2,severe distress
aa46a72e-2d46-4c77-948d-9324e655543c,e9d2e366-94bf-41f1-b05d-149b59d7d000,2025-08-13 22:13:07,Region benefit production character sing still defense peace they among when share nation soon bill everybody mind.,0.89,"{'surprise': 0.83, 'joy': 0.82, 'anxiety': 0.89}",17,relationships,morning,stressed,5,mild distress
395a3689-825d-412f-8ffe-eeadd1e58aea,df20f9cf-089e-44d7-85aa-f539bd4e1b51,2025-08-02 12:38:16,Matter perhaps fear trip whom picture black yeah agency another artist maybe candidate nice late particularly play less person house instead bad side size peace beat fear girl crime where voice strong star five.,0.37,{'sadness': 0.39},34,family,night,hopeless,3,stable
